Time,Brightness,Error
4.21805210533,1.00000597717,0.000104723278175
4.27012682268,0.999996565911,0.000145321219033
4.32220154003,1.00000894049,3.76779104203e-05
4.37427625738,1.0000030852,2.74768628199e-05
4.42635097473,0.99998556313,1.19612025322e-05
4.47842569208,0.999999466765,0.000118956894818
4.53050040943,1.00005902135,4.23697197358e-05
4.58257512678,1.00000297538,3.08877711771e-05
4.63464984413,0.999966661865,0.000144838979626
4.68672456148,1.00003512408,2.22115199098e-05
4.73879927883,0.999961769035,8.43796330495e-05
4.79087399618,1.000023408,0.000120906161515
4.84294871353,0.999997492397,9.4971962584e-05
4.89502343088,1.00004293907,5.38722123413e-07
4.94709814823,1.00002141773,2.02188858316e-05
4.99917286558,1.00001592402,7.38993189972e-05
5.05124758292,0.999965412291,6.67674297427e-05
5.10332230027,0.999987148315,8.84960453469e-05
5.15539701762,1.00002447504,5.72209907509e-05
5.20747173497,1.00003914029,0.000133653213632
5.25954645232,1.00005005851,9.18717146819e-05
5.31162116967,1.00000610669,0.000141169135811
5.36369588702,1.0000486017,1.77905781353e-05
5.41577060437,1.00001118277,1.15359099307e-06
5.46784532172,0.999955895881,1.55665284887e-05
5.51992003907,1.00004289915,7.96694747191e-06
5.57199475642,0.999979520195,0.000129835140886
5.62406947377,1.00002251933,0.000151861357548
5.67614419112,1.00001982325,4.30026954867e-05
5.72821890847,0.99997050538,3.89708389221e-05
5.78029362582,1.00000691642,8.36286643183e-05
5.83236834317,0.999992165246,7.34461868893e-06
5.88444306052,1.00001676701,2.41627904984e-05
5.93651777787,1.00001501488,0.000130172856606
5.98859249522,1.00001551951,5.95827715948e-05
6.04066721257,1.00002951957,3.71744279749e-05
6.09274192992,0.999987731213,0.000139327520674
6.14481664727,0.999991261928,0.000107291829124
6.19689136462,1.00001846502,0.000123831811824
6.24896608197,0.99998195752,6.10195020495e-05
6.30104079932,0.999995656422,0.000106489421084
6.35311551667,0.999988513448,5.11526911066e-05
6.40519023402,0.999990934561,8.74662296318e-05
6.45726495137,0.999997919059,5.95487356234e-05
6.50933966872,0.999974073472,0.000161272062661
6.56141438607,0.999998638474,8.48786587147e-05
6.61348910342,0.999948611777,2.45373226856e-05
6.66556382077,0.999992429873,1.84874537408e-05
6.71763853812,0.999938631633,5.34298720851e-05
6.76971325547,1.00003227178,1.12646459641e-05
6.82178797282,0.999989769382,0.00010979077943
6.87386269017,0.999987646349,7.26216903947e-05
6.92593740752,0.999988513522,2.65658032893e-05
6.97801212487,0.999964847979,0.000102097429751
7.03008684222,0.999985385864,0.000103926376628
7.08216155956,1.00001190393,8.16964538512e-05
7.13423627691,0.999981503867,1.26913592292e-05
7.18631099426,1.00006584987,0.000125583625784
7.23838571161,1.00002545401,1.38889080482e-05
7.29046042896,1.00002727761,3.02632148769e-05
7.34253514631,1.0000317917,3.86256757905e-05
7.39460986366,0.99998563153,0.000129641363407
7.44668458101,1.00000885162,1.05300783197e-05
7.49875929836,0.999986633588,2.91730067583e-05
7.55083401571,0.999987899138,4.80794463283e-06
7.60290873306,1.00000829549,0.000101669206892
7.65498345041,0.999983378526,8.0485332185e-05
7.70705816776,0.999969378889,1.5572695283e-05
7.75913288511,0.999974424426,9.7034749534e-05
7.81120760246,0.999966202785,1.84371171199e-05
7.86328231981,0.999931789611,0.000123675262246
7.91535703716,0.999944216055,2.99597003639e-05
7.96743175451,0.99997170547,0.000125877282106
8.01950647186,1.00000870886,3.65454593747e-05
8.07158118921,1.0000213284,0.000157375928428
8.12365590656,1.00004458732,8.03720670995e-05
8.17573062391,1.00002930059,4.85324269219e-05
8.22780534126,0.999998937566,1.36118291608e-06
8.27988005861,0.999983068592,0.000135401736149
8.33195477596,1.00002715614,0.000112832995451
8.38402949331,1.00002220635,0.00011410057994
8.43610421066,0.999972321617,0.000157180178109
8.48817892801,0.999954734319,9.08348864026e-05
8.54025364536,0.999971793515,2.77389152297e-05
8.59232836271,1.00000862132,1.99361702e-05
8.64440308006,0.999914371549,3.76226771944e-05
8.69647779741,0.999967424704,8.44278724912e-05
8.74855251476,1.00003187627,8.63905634543e-05
8.80062723211,0.999986929559,0.00014718569696
8.85270194946,0.999993610172,0.000135667205868
8.90477666681,1.00000626079,0.000125090598152
8.95685138416,1.00000711708,3.88183480394e-05
9.00892610151,1.00001586998,2.86555062016e-05
9.06100081886,1.00000362716,8.13042024648e-05
9.1130755362,1.00002482447,0.000157863723738
9.16515025355,1.00004824299,6.82608013891e-05
9.2172249709,0.999985330896,0.000106619584841
9.26929968825,1.00001208164,0.000147551288199
9.3213744056,1.00000663646,3.89076014486e-05
9.37344912295,1.00003696045,2.31828160045e-05
9.4255238403,0.999961587213,2.77486889499e-05
9.47759855765,0.999978509171,2.57735389904e-05
9.529673275,1.00000712152,3.18009401554e-06
9.58174799235,0.999991106443,0.000108936569351
9.6338227097,1.00003130079,0.000146331106793
9.68589742705,0.999990089291,0.000157041994067
9.7379721444,0.999983398127,0.000158072324152
9.79004686175,0.999997169353,7.70772667405e-05
9.8421215791,0.999980355378,0.000107278506707
9.89419629645,0.999935221555,7.03436397998e-05
9.9462710138,0.999980107213,8.04430556898e-05
9.99834573115,1.00003314511,1.7846654212e-05
10.0504204485,0.999987140361,0.00011383086754
10.1024951658,0.999987661671,2.28039960888e-05
10.1545698832,1.00000610389,0.000129011242768
10.2066446005,1.00000300705,0.000142880149733
10.2587193179,0.99999495533,1.4006150688e-05
10.3107940352,0.999994343997,7.78783743038e-05
10.3628687526,1.00000840536,8.79110995146e-05
10.4149434699,0.999990841774,2.51943006361e-05
10.4670181873,0.999987378151,2.14248206847e-05
10.5190929046,0.999980069299,0.000150310312509
10.571167622,0.999969183195,0.00015109640415
10.6232423393,1.0000110708,4.21533734133e-05
10.6753170567,0.99995566364,0.000114556803814
10.727391774,1.00000957639,0.000142278404406
10.7794664914,0.999966512976,0.000141090113926
10.8315412087,0.999967064646,6.50664177185e-05
10.8836159261,1.00005995385,0.000157420153748
10.9356906434,1.00001114537,0.000150768514008
10.9877653608,1.00003340611,7.78595180197e-05
11.0398400781,0.999959277427,0.000135601625646
11.0919147955,1.00004621322,2.14058467715e-05
11.1439895128,1.0000323061,0.000137797229398
11.1960642302,0.999998365959,0.000154847572376
11.2481389475,0.999977749143,3.33819440344e-05
11.3002136649,0.999956940803,0.000108134913988
11.3522883822,0.999997631753,8.40538513419e-05
11.4043630996,1.00003567026,0.000152874544785
11.4564378169,1.00000055637,7.11976971421e-05
11.5085125343,0.999996398888,0.000153201521417
11.5605872516,1.00002896769,3.93801595079e-05
11.612661969,0.999980871961,8.90672791822e-05
11.6647366863,0.999968354936,4.24979280604e-07
11.7168114037,0.999957855569,6.86768717311e-05
11.768886121,0.999951693848,7.20612935145e-05
11.8209608384,0.999997869343,6.15541587322e-05
11.8730355557,1.00002357589,0.000117766688417
11.9251102731,1.00004038025,0.000133676594752
11.9771849904,1.00001621765,0.000154091282231
12.0292597078,0.999995943091,9.44016496936e-05
12.0813344251,0.999984898087,2.58544223793e-05
12.1334091425,0.999982914235,9.30607984944e-05
12.1854838598,0.99999949676,5.53828199579e-05
12.2375585772,1.00000483073,1.73519793748e-05
12.2896332945,1.00003116825,0.000151247938734
12.3417080119,0.999985966574,0.000106594331826
12.3937827292,0.999998221442,0.000128411467504
12.4458574466,0.999970122319,3.99532095688e-05
12.4979321639,1.00003097961,1.96326079276e-05
12.5500068813,0.999980769019,8.9690365398e-05
12.6020815986,0.999986693574,5.13750885564e-05
12.654156316,0.99995582185,0.000161621492877
12.7062310333,0.999971438608,8.81393486112e-05
12.7583057507,0.99997360089,8.49099121511e-05
12.810380468,1.00001007387,7.63260821274e-05
12.8624551854,1.00000999656,0.000128711030419
12.9145299027,0.999979273417,2.1299686262e-05
12.9666046201,0.999998349914,0.000159976137001
13.0186793374,0.999997779717,0.000133695369575
13.0707540548,1.00001036871,8.11361829978e-05
13.1228287721,0.999993075061,0.000153881694583
13.1749034895,0.999954256176,0.000127015972098
13.2269782068,1.00001354026,0.000126689840054
13.2790529242,1.00001091036,1.09414209902e-05
13.3311276415,0.999992897715,7.0272216019e-06
13.3832023589,1.00002500984,6.8333637459e-05
13.4352770762,1.00002577154,0.000117249706925
13.4873517936,1.00002532851,8.1744327106e-05
13.5394265109,1.00001430973,5.68083370088e-05
13.5915012283,1.00001124862,0.00012906163334
13.6435759456,0.999965776998,5.69394948867e-05
13.695650663,0.999997049324,4.46114320923e-06
13.7477253803,0.999952835047,0.000102654729919
13.7998000977,0.999941937494,0.000112446868223
13.851874815,1.00000636512,8.98792242703e-05
13.9039495324,0.999960747685,0.00014517380019
13.9560242497,0.999987463561,7.39654268101e-05
14.0080989671,1.00006076407,1.20003731495e-05
14.0601736844,0.999999113368,5.59714775526e-05
14.1122484018,0.999982481146,0.000122301921123
14.1643231191,0.999993174781,3.10546249201e-06
14.2163978365,0.999976221323,8.54732115297e-06
14.2684725538,1.0000026894,0.000113181305225
14.3205472712,0.999979070754,6.29776045179e-06
14.3726219885,0.999983644573,0.000152930814682
14.4246967059,0.999987770917,9.80276006233e-05
14.4767714232,0.999987143039,4.78131791975e-05
14.5288461406,1.000003326,8.10972985368e-05
14.5809208579,1.0000087073,0.000112117449089
14.6329955753,1.00000150014,0.000151687649932
14.6850702926,0.999976205371,8.43050002136e-05
14.73714501,0.999975048451,0.000156454366284
14.7892197273,0.999995389885,0.000161305854749
14.8412944447,0.999996769495,4.47635788775e-05
14.893369162,1.00001816013,6.38097498536e-05
14.9454438794,0.99999511268,7.04918321988e-05
14.9975185967,1.00004197619,1.60013389975e-05
15.0495933141,0.999998464713,1.17507873751e-05
15.1016680314,0.999997182333,9.73335683202e-05
15.1537427488,0.999994001681,0.000138192265507
15.2058174661,0.999965375472,4.86380924598e-05
15.2578921835,1.00005489951,1.6739095803e-05
15.3099669008,0.99998790965,0.000129988492745
15.3620416182,1.00001788628,4.66037407957e-05
15.4141163355,0.999996769426,6.5148684746e-05
15.4661910529,1.0000122277,7.21404420946e-05
15.5182657702,0.999994035362,9.58247725114e-05
15.5703404876,0.999980411642,0.00013896604031
15.6224152049,0.999999277407,1.82773618224e-05
15.6744899223,0.999997082547,2.62500695228e-05
15.7265646396,1.00001253865,0.000124659735475
15.778639357,0.99998913429,9.23112142287e-06
15.8307140743,0.999996129992,3.43317240697e-05
15.8827887917,1.00001747531,0.000116626550214
15.934863509,1.00002593405,6.48997353601e-05
15.9869382264,1.00001475816,0.000150834094625
16.0390129437,1.00002163722,9.63917546293e-05
16.0910876611,1.0000158058,8.36578524361e-06
16.1431623784,1.00001867417,9.78530506126e-05
16.1952370958,0.999950301189,5.45754065221e-05
16.2473118131,0.999964215575,0.000133548307068
16.2993865305,0.999993033378,1.95656627591e-05
16.3514612478,1.00003668783,2.07970079221e-05
16.4035359652,1.0000143884,0.000147683952137
16.4556106825,1.00000145778,0.00016041351171
16.5076853999,0.999988542626,8.93153696388e-05
16.5597601172,0.99998587427,4.13428466662e-05
16.6118348346,1.00000865778,0.000144423213034
16.6639095519,0.999971263364,9.67410459657e-05
16.7159842693,1.00005351695,0.000146149571343
16.7680589866,1.00000620385,0.000106541479978
16.820133704,0.99997071355,7.21539034328e-05
16.8722084213,0.999953478003,5.88758165715e-05
16.9242831387,1.00000780443,0.000158571359858
16.976357856,1.00000572445,4.38433463731e-05
17.0284325734,0.999971507831,0.000124665903931
17.0805072907,1.00000716216,0.000130381327214
17.1325820081,0.999996162896,3.21168422777e-05
17.1846567254,1.00003097708,4.63952409673e-05
17.2367314428,0.999965311306,2.68618039997e-05
17.2888061601,0.999962249001,0.000148726777303
17.3408808775,0.99994965242,1.78433518827e-05
17.3929555948,1.00009310945,0.000117024928173
17.4450303122,1.00001687689,0.000148921181637
17.4971050295,1.00000282028,0.000161159642294
17.5491797469,0.999998589171,0.000119260519071
17.6012544642,1.00003596923,0.000100696365849
17.6533291816,0.999982080648,1.95346663724e-05
17.7054038989,1.00003961188,9.26497866372e-05
17.7574786163,1.0000106118,1.81925059062e-06
17.8095533336,0.99998857981,8.89209240293e-05
17.861628051,1.00004590768,0.000123719943197
17.9137027683,0.999977505439,0.00011568958661
17.9657774857,0.999995662023,1.50245800644e-05
18.017852203,1.00003185464,3.01067596675e-05
18.0699269204,0.999970869457,0.000151684600436
18.1220016377,1.00001760492,5.34301812711e-05
18.1740763551,1.00001809759,0.000110894455272
18.2261510724,1.00000092471,0.000136105506431
18.2782257898,0.999973573107,0.00010699608638
18.3303005071,0.999989606856,2.10366789536e-05
18.3823752245,1.00002465873,0.000121094546314
18.4344499418,1.00004167829,7.61974794378e-05
18.4865246592,1.00004073435,3.64910770139e-05
18.5385993765,0.999974674691,9.77702817274e-05
18.5906740939,1.00002242522,0.000139819229364
18.6427488112,1.00004831795,0.000120932989823
18.6948235286,1.00001535293,5.89002600656e-05
18.7468982459,1.00005660384,0.000114168959962
18.7989729633,1.00001990146,0.000125347481426
18.8510476806,0.999978545741,7.55602649241e-05
18.903122398,1.00000950716,0.000154045802083
18.9551971153,0.999959027229,3.95559034965e-05
19.0072718327,0.999984860423,0.000108004286963
19.05934655,0.999987646914,0.000148640876565
19.1114212674,0.999993455412,3.41343480876e-05
19.1634959847,0.999991311414,4.70116029098e-05
19.2155707021,1.00003080027,7.46458817162e-05
19.2676454194,1.00000623409,6.0126425889e-06
19.3197201368,1.0000132052,3.1530707493e-05
19.3717948541,0.999983733728,1.99488756103e-05
19.4238695715,1.00007331729,6.58685722281e-05
19.4759442888,0.999988043827,0.000114300849601
19.5280190062,0.999979350039,8.4717435751e-05
19.5800937235,1.00002653177,5.48150263635e-05
19.6321684409,0.999961531781,7.86806630994e-05
19.6842431582,0.9999603121,0.000116347235941
19.7363178756,0.999983261798,2.13376764521e-06
19.7883925929,1.00001382113,0.000145478176489
19.8404673103,0.999991889228,4.90115608176e-05
19.8925420276,1.00001475566,0.000113622180272
19.944616745,1.00003958747,0.000116838010036
19.9966914623,0.999999450997,0.000102028418603
20.0487661797,1.00000262894,9.97438916215e-05
20.100840897,1.00003862448,4.48981396072e-06
20.1529156144,0.999994830752,8.13798930664e-05
20.2049903317,1.00006616208,4.81028017407e-05
20.257065049,0.999958635948,6.44361375317e-07
20.3091397664,0.999980317743,7.13719686494e-05
20.3612144837,1.00005951616,9.47714071137e-06
20.4132892011,1.00003054384,0.000105830317295
20.4653639184,1.00003976512,0.000112564434937
20.5174386358,0.999979883158,5.81570967117e-05
20.5695133531,0.999997109646,0.000144532428483
20.6215880705,1.00005942134,2.59761629248e-06
20.6736627878,1.00002491176,0.000123462877798
20.7257375052,1.00002372191,6.68911584608e-05
20.7778122225,1.00000432276,8.71467286717e-05
20.8298869399,0.999987325425,4.83942230111e-05
20.8819616572,1.00001391958,4.2466231733e-05
20.9340363746,1.00000121575,3.80577359866e-05
20.9861110919,1.00000358064,9.85220349451e-05
21.0381858093,0.999942309414,7.72339068791e-05
21.0902605266,0.999963287192,6.59051393757e-05
21.142335244,1.00005161693,7.05700416329e-05
21.1944099613,1.00003449016,2.86061851541e-05
21.2464846787,0.999992145253,6.26751791926e-06
21.298559396,0.999976642708,7.65672606384e-05
21.3506341134,0.999979670716,7.01444272853e-05
21.4027088307,1.00005487838,0.000118093424117
21.4547835481,1.00000547907,0.000101332186332
21.5068582654,0.999972411673,8.48279884629e-05
21.5589329828,0.999991669731,6.09648146685e-05
21.6110077001,1.00000034703,2.71890664435e-05
21.6630824175,0.99997300966,0.000158355450056
21.7151571348,0.999979802998,0.000136389675571
21.7672318522,0.999990934089,2.98409429591e-05
21.8193065695,1.0000293086,6.48319547388e-05
21.8713812869,1.00003038302,1.19637704941e-05
21.9234560042,0.999951784714,9.43198777659e-05
21.9755307216,0.99999696047,6.2462858644e-06
22.0276054389,0.999967389311,9.18897693035e-05
22.0796801563,0.999990126009,8.26181064316e-05
22.1317548736,0.999988835778,0.000151972020865
22.183829591,0.999965766422,5.80545576424e-05
22.2359043083,0.999969561083,0.000117003647601
22.2879790257,1.00000757295,6.7328702272e-05
22.340053743,1.00001312586,8.03887191315e-05
22.3921284604,0.999939728584,3.3396227039e-05
22.4442031777,0.9999843117,9.48984402525e-05
22.4962778951,0.999989051451,7.37257301918e-06
22.5483526124,0.999964131964,0.00012127195433
22.6004273298,1.00001349014,0.000101397489772
22.6525020471,1.00001403077,5.67382863435e-05
22.7045767645,1.00001463983,6.4155900409e-05
22.7566514818,1.00001980267,0.000138954300381
22.8087261992,0.999984088496,8.75433676321e-05
22.8608009165,1.00003154075,2.48672093038e-05
22.9128756339,0.999997691061,0.0001515907269
22.9649503512,0.999990938799,0.000111344947409
23.0170250686,1.00000180716,0.000105778381611
23.0690997859,1.00001981591,0.00010663856854
23.1211745033,0.999992713144,1.7926234147e-06
23.1732492206,0.999951947449,1.19434441166e-05
23.225323938,1.00001082358,6.55998110988e-05
23.2773986553,0.999965171149,9.5651645434e-05
23.3294733727,1.00004272818,4.05549985104e-05
23.38154809,0.999990571371,2.94048136305e-05
23.4336228074,0.999969565243,4.60508221817e-05
23.4856975247,1.0000025438,5.76607990436e-05
23.5377722421,0.999963704816,8.8924293438e-05
23.5898469594,0.99999551499,0.000125045014568
23.6419216768,1.00000987879,4.28614724544e-05
23.6939963941,1.00006122406,0.00012829458759
23.7460711115,1.00002411894,0.00015400450487
23.7981458288,1.00002430833,0.000156210395385
23.8502205462,1.00000088164,1.97096235449e-05
23.9022952635,0.999967369746,1.27955454585e-05
23.9543699809,1.00000760303,4.41448462301e-06
24.0064446982,0.999983540296,0.000136194345203
24.0585194156,0.999979153276,0.000119217630122
24.1105941329,1.00000114549,7.75805422878e-05
24.1626688503,1.00001300703,0.000131179902439
24.2147435676,1.00004027253,0.000100847014345
24.266818285,1.00001521237,9.96412648489e-05
24.3188930023,0.999995247342,5.35714811999e-06
24.3709677197,0.999999973486,5.78249240057e-05
24.423042437,0.999990707998,0.000144526208317
24.4751171544,0.999995425536,0.000159764351771
24.5271918717,0.999988713631,0.000159665476886
24.5792665891,0.999984111334,5.92779322549e-05
24.6313413064,1.00001336387,9.56563630245e-05
24.6834160238,1.00000492069,8.95640695629e-05
24.7354907411,0.999995679192,9.21951738154e-05
24.7875654585,1.0000143121,5.11595157285e-05
24.8396401758,1.00003638576,0.000133287550363
24.8917148932,1.00002525866,0.000149446464848
24.9437896105,1.00002746234,4.26958291738e-05
24.9958643279,0.999968753443,0.000132613114613
25.0479390452,1.00001255076,6.54766688275e-05
25.1000137626,0.999967115065,9.41589533554e-05
25.1520884799,0.999978472801,5.68924813581e-05
25.2041631973,1.00001124197,0.000122849599942
25.2562379146,0.999964795722,1.99535066556e-05
25.308312632,0.999997984044,4.83027547648e-05
25.3603873493,0.999998730929,5.28801262556e-05
25.4124620667,1.00004546635,1.55691423081e-05
25.464536784,0.999994945035,1.53902750994e-05
25.5166115014,1.00000110057,1.24801869965e-05
25.5686862187,0.999965530267,2.04321584759e-05
25.6207609361,1.00001084663,0.000115097253247
25.6728356534,1.0000494225,2.72107065644e-05
25.7249103708,1.00002157241,9.16132849202e-06
25.7769850881,1.0000072496,0.000115332180453
25.8290598055,0.999988705012,9.1509667922e-06
25.8811345228,0.999998605245,4.22640450993e-05
25.9332092402,0.999997166063,1.05346014273e-05
25.9852839575,1.00001160531,5.70250268601e-05
25.9852839575,0.999994589022,0.000105778945606
25.9859833962,1.00003464422,0.000128135086745
25.9866828348,0.999976067701,2.55972352591e-05
25.9873822734,1.00000216339,0.000101715731456
25.9880817121,1.00001281399,0.000143129534384
25.9887811507,0.999961070511,0.000100808643172
25.9894805893,1.00003531779,6.209738863e-05
25.990180028,1.00002012327,0.000131854431353
25.9908794666,0.999991515095,0.000152945544542
25.9915789053,0.999970471389,9.47582438989e-06
25.9922783439,1.0000104661,0.000101921428545
25.9929777825,1.00000950959,9.21056741377e-05
25.9936772212,1.0000090517,1.5200214401e-05
25.9943766598,1.00002655036,9.90483782158e-05
25.9950760984,1.00001188839,8.10497004836e-05
25.9957755371,0.999997966947,0.000109630608162
25.9964749757,0.999973039445,0.000147391323412
25.9971744144,1.00003197651,5.02349901235e-05
25.997873853,0.999987502787,8.86839756432e-05
25.9985732916,1.00000396327,4.65231637091e-05
25.9992727303,1.00000038411,8.04936250453e-06
25.9999721689,0.999978393547,0.000134861285791
26.0006716075,0.999973926231,0.000112393449785
26.0013710462,1.00002607398,0.000110755477178
26.0020704848,1.00003898589,8.98622227757e-05
26.0027699235,1.0000065189,0.000159955972986
26.0034693621,0.999985932606,7.5118169546e-05
26.0041688007,1.00001276507,2.25402652516e-05
26.0048682394,1.00000297112,6.03806309897e-05
26.005567678,1.0000503423,0.000111533844071
26.0062671166,0.999967618148,7.42461021131e-05
26.0069665553,1.00000759619,7.84996619451e-05
26.0076659939,0.999960421308,3.3278554338e-05
26.0083654326,0.999966348596,8.61355928753e-05
26.0090648712,1.00003180347,2.60482102098e-06
26.0097643098,1.00000515044,0.000106208928271
26.0104637485,0.999984941123,9.88252129662e-05
26.0111631871,1.00001629474,4.40462367806e-05
26.0118626257,0.999994305016,5.27202436689e-05
26.0125620644,1.00002094198,9.39053336937e-05
26.013261503,0.999999866713,0.000109875868311
26.0139609417,0.999997753752,9.61595889343e-05
26.0146603803,0.999942651594,0.000131372853482
26.0153598189,0.999972584122,7.72660049544e-05
26.0160592576,0.999991259469,9.07164740752e-05
26.0167586962,1.00003047536,0.000135980469806
26.0174581348,0.999990388667,0.000156278984888
26.0181575735,0.999981012893,7.72772708231e-05
26.0188570121,0.99999697939,2.96662657224e-05
26.0195564508,1.00003963508,4.84087820189e-06
26.0202558894,0.999994506258,0.000122210151077
26.020955328,0.999998524486,0.000148717877877
26.0216547667,1.00000431852,1.61491381199e-05
26.0223542053,0.999993523704,1.35771782661e-05
26.0230536439,0.999998569157,0.000160712431484
26.0237530826,0.999980954882,0.00014260159326
26.0244525212,1.00003923202,4.3875906988e-05
26.0251519599,1.00003298794,0.000132254238994
26.0258513985,0.999981505446,8.72579489302e-05
26.0265508371,0.999988034677,3.49455695227e-05
26.0272502758,1.00004341067,0.000111472561204
26.0279497144,1.00000043887,0.000130431254419
26.028649153,1.0000072906,6.26851131745e-05
26.0293485917,1.00000892509,0.000133200058164
26.0300480303,0.999994467868,0.0001425772055
26.030747469,0.99999114442,9.44671930287e-05
26.0314469076,1.00000704695,0.000127194298069
26.0321463462,1.00001287456,0.000103611334466
26.0328457849,0.999990407585,7.12729871361e-05
26.0335452235,1.00002164635,7.50337887535e-06
26.0342446621,0.999979648572,1.27926890756e-05
26.0349441008,0.999988718597,3.78519879202e-05
26.0356435394,1.00000295317,2.33569191635e-05
26.0363429781,1.00004456138,3.80979506815e-05
26.0370424167,0.999982569267,6.19694922373e-05
26.0377418553,0.999973587842,5.33511827963e-05
26.038441294,0.999994891787,7.46109387527e-05
26.0391407326,0.999974606699,5.24145537634e-05
26.0398401712,1.000011083,0.000125983932685
26.0405396099,1.00002102275,9.63544023787e-05
26.0412390485,0.999983082588,0.00011144680743
26.0419384872,0.999955272905,5.25111215214e-05
26.0426379258,0.999966301355,2.16955533932e-05
26.0433373644,0.999995888845,0.000140540963614
26.0440368031,1.00004402767,1.97995945144e-05
26.0447362417,1.00002217758,0.000157945198506
26.0454356803,1.00000743811,0.000135801718667
26.046135119,0.99999007842,0.000108087570284
26.0468345576,1.00001297847,7.13386554551e-05
26.0475339963,1.0000363458,0.000125562037686
26.0482334349,0.999975711644,7.59352663975e-07
26.0489328735,0.999993138018,9.52518492711e-05
26.0496323122,0.99998715465,1.4442746083e-05
26.0503317508,1.00002261203,0.000158633011211
26.0510311895,0.999998077646,2.96989257768e-05
26.0517306281,0.999989253552,1.13049870773e-05
26.0524300667,0.999993251587,0.000125207792235
26.0531295054,0.999976543022,0.000101304025628
26.053828944,0.999990320746,6.98440917001e-05
26.0545283826,1.00002694018,0.000107150241261
26.0552278213,0.999974675157,0.000138734276304
26.0559272599,1.00001862964,9.37746082907e-05
26.0566266986,0.999979323792,2.46593454009e-05
